"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2011","081","81","Seefeld","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","1"
"2011","081","81","Seefeld","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","2"
"2011","081","81","Seefeld","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","2"
"2011","081","81","Seefeld","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","1"
"2011","081","81","Seefeld","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","1"
"2011","081","81","Seefeld","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","1"
"2011","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","24"
"2011","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","3"
"2011","081","81","Seefeld","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","8"
"2011","081","81","Seefeld","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","121"
"2011","081","81","Seefeld","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2011","081","81","Seefeld","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","3"
"2011","081","81","Seefeld","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","3"
"2011","081","81","Seefeld","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","13"
"2011","081","81","Seefeld","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2011","081","81","Seefeld","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","4"
"2011","081","81","Seefeld","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","9"
"2011","081","81","Seefeld","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","6"
"2011","081","81","Seefeld","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","5"
"2011","081","81","Seefeld","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","11"
"2011","081","81","Seefeld","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","1"
"2011","081","81","Seefeld","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","4"
"2011","081","81","Seefeld","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","6"
"2011","081","81","Seefeld","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","2"
"2011","081","81","Seefeld","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","1"
"2011","081","81","Seefeld","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","6"
"2011","081","81","Seefeld","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","1"
"2011","081","81","Seefeld","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","1"
"2011","081","81","Seefeld","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","2"
"2011","081","81","Seefeld","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","6"
"2011","081","81","Seefeld","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","1"
"2011","081","81","Seefeld","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","17"
"2011","081","81","Seefeld","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","10"
"2011","081","81","Seefeld","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","7"
"2011","081","81","Seefeld","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","46"
"2011","081","81","Seefeld","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","3"
"2011","081","81","Seefeld","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","3"
"2011","081","81","Seefeld","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","3"
"2011","081","81","Seefeld","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","14"
"2011","081","81","Seefeld","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","10"
"2011","081","81","Seefeld","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","1"
"2011","081","81","Seefeld","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","21"
"2011","081","81","Seefeld","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","122"
"2011","081","81","Seefeld","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","15"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","4"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","4"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","21"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","1"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","2"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","2"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","6"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8254","Montenegro","50","1"
"2011","081","81","Seefeld","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","3"
"2011","081","81","Seefeld","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","21"
"2011","081","81","Seefeld","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","77"
"2011","081","81","Seefeld","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","12"
"2011","081","81","Seefeld","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","54"
"2011","081","81","Seefeld","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","152"
"2011","081","81","Seefeld","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","19"
"2011","081","81","Seefeld","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","2"
"2011","081","81","Seefeld","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","49"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","3209"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","576"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","9"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","76"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","27"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","10"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","6"
"2011","081","81","Seefeld","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","8"
"2011","081","81","Seefeld","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","18"
"2011","081","81","Seefeld","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","3"
"2011","082","82","Mühlebach","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","2"
"2011","082","82","Mühlebach","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","4"
"2011","082","82","Mühlebach","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","2"
"2011","082","82","Mühlebach","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","4"
"2011","082","82","Mühlebach","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","1"
"2011","082","82","Mühlebach","Afrika","2","Südafrika","26","8343","Sambia","99","8343","Sambia","106","1"
"2011","082","82","Mühlebach","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","3"
"2011","082","82","Mühlebach","Afrika","2","Südostafrika","27","8333","Mauritius","90","8333","Mauritius","97","1"
"2011","082","82","Mühlebach","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","5"
"2011","082","82","Mühlebach","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","1"
"2011","082","82","Mühlebach","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","3"
"2011","082","82","Mühlebach","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","4"
"2011","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2011","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","18"
"2011","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","1"
"2011","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","2"
"2011","082","82","Mühlebach","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","12"
"2011","082","82","Mühlebach","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","107"
"2011","082","82","Mühlebach","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","1"
"2011","082","82","Mühlebach","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2011","082","82","Mühlebach","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","4"
"2011","082","82","Mühlebach","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","2"
"2011","082","82","Mühlebach","Amerika","3","Südliches Südamerika","36","8437","Uruguay","161","8437","Uruguay","168","2"
"2011","082","82","Mühlebach","Amerika","3","Zentralamerika","33","8408","Costa Rica","134","8408","Costa Rica","141","1"
"2011","082","82","Mühlebach","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","2"
"2011","082","82","Mühlebach","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","1"
"2011","082","82","Mühlebach","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2011","082","82","Mühlebach","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","4"
"2011","082","82","Mühlebach","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","15"
"2011","082","82","Mühlebach","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","4"
"2011","082","82","Mühlebach","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","2"
"2011","082","82","Mühlebach","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","3"
"2011","082","82","Mühlebach","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","14"
"2011","082","82","Mühlebach","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","3"
"2011","082","82","Mühlebach","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","1"
"2011","082","82","Mühlebach","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","1"
"2011","082","82","Mühlebach","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","4"
"2011","082","82","Mühlebach","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","2"
"2011","082","82","Mühlebach","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","3"
"2011","082","82","Mühlebach","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","8"
"2011","082","82","Mühlebach","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","2"
"2011","082","82","Mühlebach","Asien","4","Westasien","44","8502","Bahrain","182","8502","Bahrain","189","1"
"2011","082","82","Mühlebach","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","2"
"2011","082","82","Mühlebach","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","10"
"2011","082","82","Mühlebach","Asien","4","Westasien","44","8517","Jordanien","196","8517","Jordanien","204","1"
"2011","082","82","Mühlebach","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","2"
"2011","082","82","Mühlebach","Asien","4","Zentralasien","43","8563","Kasachstan","227","8563","Kasachstan","238","3"
"2011","082","82","Mühlebach","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","1"
"2011","082","82","Mühlebach","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","4"
"2011","082","82","Mühlebach","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","6"
"2011","082","82","Mühlebach","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","7"
"2011","082","82","Mühlebach","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","40"
"2011","082","82","Mühlebach","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","1"
"2011","082","82","Mühlebach","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","6"
"2011","082","82","Mühlebach","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","5"
"2011","082","82","Mühlebach","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","20"
"2011","082","82","Mühlebach","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","7"
"2011","082","82","Mühlebach","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","2"
"2011","082","82","Mühlebach","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","28"
"2011","082","82","Mühlebach","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","152"
"2011","082","82","Mühlebach","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","17"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8201","Albanien","3","8201","Albanien","2","3"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","6"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","3"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","15"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","8"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","5"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","6"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","9"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8256","Kosovo","52","6"
"2011","082","82","Mühlebach","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","8"
"2011","082","82","Mühlebach","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","49"
"2011","082","82","Mühlebach","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","64"
"2011","082","82","Mühlebach","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","4"
"2011","082","82","Mühlebach","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","75"
"2011","082","82","Mühlebach","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","110"
"2011","082","82","Mühlebach","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","11"
"2011","082","82","Mühlebach","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","2"
"2011","082","82","Mühlebach","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","32"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","3933"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","600"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","1"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","81"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","15"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","8"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","5"
"2011","082","82","Mühlebach","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","7"
"2011","082","82","Mühlebach","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","13"
"2011","082","82","Mühlebach","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","1"
"2011","082","82","Mühlebach","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","2"
"2011","083","83","Weinegg","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","1"
"2011","083","83","Weinegg","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","2"
"2011","083","83","Weinegg","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","5"
"2011","083","83","Weinegg","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","4"
"2011","083","83","Weinegg","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","1"
"2011","083","83","Weinegg","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","1"
"2011","083","83","Weinegg","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","1"
"2011","083","83","Weinegg","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2011","083","83","Weinegg","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","1"
"2011","083","83","Weinegg","Afrika","2","Westafrika","24","8315","Guinea","73","8315","Guinea","80","1"
"2011","083","83","Weinegg","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","2"
"2011","083","83","Weinegg","Afrika","2","Westafrika","24","8337","Burkina Faso","94","8337","Burkina Faso","101","1"
"2011","083","83","Weinegg","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","1"
"2011","083","83","Weinegg","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","2"
"2011","083","83","Weinegg","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","15"
"2011","083","83","Weinegg","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","7"
"2011","083","83","Weinegg","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","49"
"2011","083","83","Weinegg","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","1"
"2011","083","83","Weinegg","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2011","083","83","Weinegg","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","1"
"2011","083","83","Weinegg","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","2"
"2011","083","83","Weinegg","Amerika","3","Südliches Südamerika","36","8437","Uruguay","161","8437","Uruguay","168","1"
"2011","083","83","Weinegg","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","3"
"2011","083","83","Weinegg","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","5"
"2011","083","83","Weinegg","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2011","083","83","Weinegg","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","30"
"2011","083","83","Weinegg","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","15"
"2011","083","83","Weinegg","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","3"
"2011","083","83","Weinegg","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","1"
"2011","083","83","Weinegg","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","14"
"2011","083","83","Weinegg","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","20"
"2011","083","83","Weinegg","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","1"
"2011","083","83","Weinegg","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","6"
"2011","083","83","Weinegg","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","1"
"2011","083","83","Weinegg","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","3"
"2011","083","83","Weinegg","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","2"
"2011","083","83","Weinegg","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","6"
"2011","083","83","Weinegg","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","4"
"2011","083","83","Weinegg","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","4"
"2011","083","83","Weinegg","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","4"
"2011","083","83","Weinegg","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","1"
"2011","083","83","Weinegg","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","2"
"2011","083","83","Weinegg","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","5"
"2011","083","83","Weinegg","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","1"
"2011","083","83","Weinegg","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","1"
"2011","083","83","Weinegg","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","1"
"2011","083","83","Weinegg","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","1"
"2011","083","83","Weinegg","Asien","4","Zentralasien","43","8567","Usbekistan","231","8567","Usbekistan","242","1"
"2011","083","83","Weinegg","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","3"
"2011","083","83","Weinegg","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","6"
"2011","083","83","Weinegg","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","11"
"2011","083","83","Weinegg","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","9"
"2011","083","83","Weinegg","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","16"
"2011","083","83","Weinegg","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","5"
"2011","083","83","Weinegg","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","1"
"2011","083","83","Weinegg","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","27"
"2011","083","83","Weinegg","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","91"
"2011","083","83","Weinegg","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","26"
"2011","083","83","Weinegg","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","1"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","13"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","11"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","13"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","4"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","9"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","2"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","23"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8256","Kosovo","52","8"
"2011","083","83","Weinegg","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","10"
"2011","083","83","Weinegg","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","74"
"2011","083","83","Weinegg","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","30"
"2011","083","83","Weinegg","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","9"
"2011","083","83","Weinegg","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","43"
"2011","083","83","Weinegg","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","49"
"2011","083","83","Weinegg","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","9"
"2011","083","83","Weinegg","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","6"
"2011","083","83","Weinegg","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","27"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","3496"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","543"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","1"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","89"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","10"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","11"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","5"
"2011","083","83","Weinegg","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","4"
"2011","083","83","Weinegg","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","7"
"2011","083","83","Weinegg","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","1"
"2011","083","83","Weinegg","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","1"
